date,iv_30d_atm,iv_3m_atm
2012-07-31,15.8992,17.3437
2012-08-01,15.7306,17.1822
2012-08-02,15.446,17.3628
2012-08-03,13.6874,16.233
2012-08-06,13.535,15.9662
2012-08-07,13.6622,16.006
2012-08-08,13.9481,15.8597
2012-08-09,13.4231,15.5306
2012-08-10,13.2039,15.4061
2012-08-13,13.1773,15.3717
2012-08-14,13.4612,15.829
2012-08-15,13.5085,15.9943
2012-08-16,13.0895,15.817
2012-08-17,12.0618,15.3873
2012-08-20,12.016,15.6882
2012-08-21,12.7648,16.0263
2012-08-22,12.5865,16.189
2012-08-23,13.5319,16.8008
2012-08-24,12.6959,16.2621
2012-08-27,13.3544,16.5584
2012-08-28,13.7928,16.688
2012-08-29,14.1013,16.965
2012-08-30,14.9195,17.4907
2012-08-31,14.7897,17.3382
2012-09-04,15.1068,17.2881
2012-09-05,15.0748,16.8509
2012-09-06,13.3003,15.7329
2012-09-07,11.8925,14.817
2012-09-10,12.9611,15.1011
2012-09-11,13.5892,15.4315
2012-09-12,13.7351,15.1689
2012-09-13,12.3688,13.8469
2012-09-14,12.8702,14.2862
2012-09-17,12.789,14.6621
2012-09-18,12.0429,14.2406
2012-09-19,11.5478,13.7836
2012-09-20,11.4139,13.977
2012-09-21,10.7883,13.6756
2012-09-24,11.1597,13.6479
2012-09-25,12.2025,14.3355
2012-09-26,13.4929,15.2226
2012-09-27,12.0323,14.1019
2012-09-28,12.6916,14.5033
2012-10-01,13.2338,14.8356
2012-10-02,13.3462,14.8691
2012-10-03,12.6529,14.4997
2012-10-04,12.3106,14.1147
2012-10-05,12.2044,14.0657
2012-10-08,12.6008,14.3004
2012-10-09,13.6078,14.9562
2012-10-10,13.9962,15.1289
2012-10-11,13.3737,14.7082
2012-10-12,13.6136,14.8039
2012-10-15,13.2085,14.4871
2012-10-16,12.9149,14.2942
2012-10-17,12.5851,14.0336
2012-10-18,12.639,14.088
2012-10-19,13.7988,14.9546
2012-10-22,14.4936,15.3593
2012-10-23,15.5925,15.9894
2012-10-24,15.8546,16.2446
2012-10-25,15.7156,15.9933
2012-10-26,14.9046,15.5272
2012-10-31,15.6224,15.9562
2012-11-01,14.3269,15.0075
2012-11-02,14.8619,15.3473
2012-11-05,15.6941,15.9223
2012-11-06,15.1044,15.3763
2012-11-07,16.2518,16.5123
2012-11-08,16.1717,16.8496
2012-11-09,16.3591,17.0642
2012-11-12,15.6569,16.6814
2012-11-13,15.2634,16.4086
2012-11-14,16.4002,17.2964
2012-11-15,16.8281,17.6693
2012-11-16,15.326,16.6801
2012-11-19,13.7094,15.3302
2012-11-20,13.4554,15.109
2012-11-21,13.504,15.1456
2012-11-23,13.0013,14.593
2012-11-26,13.5738,14.9458
2012-11-27,13.6098,15.0145
2012-11-28,13.6052,14.9572
2012-11-29,13.2403,14.6385
2012-11-30,13.9182,15.0786
2012-12-03,14.5299,15.4449
2012-12-04,14.9587,15.8496
2012-12-05,14.3869,15.4617
2012-12-06,14.7362,15.7694
2012-12-07,14.087,15.2448
2012-12-10,14.2838,15.3155
2012-12-11,13.9662,15.1622
2012-12-12,14.0484,15.1828
2012-12-13,14.7614,15.8301
2012-12-14,15.0371,15.9681
2012-12-17,14.6506,15.6003
2012-12-18,13.6259,14.7865
2012-12-19,14.534,15.4442
2012-12-20,14.7902,15.5657
2012-12-21,14.9513,16.0867
2012-12-24,15.3299,16.3558
2012-12-26,16.0552,16.8617
2012-12-27,16.7051,17.1964
2012-12-28,18.0012,17.8296
2012-12-31,16.1457,16.5566
2013-01-02,12.6398,14.4688
2013-01-03,12.5386,14.502
2013-01-04,11.6178,14.0555
2013-01-07,11.6415,14.3456
2013-01-08,11.7402,14.2868
2013-01-09,12.3339,14.4728
2013-01-10,11.8784,13.9866
2013-01-11,11.8039,13.8995
2013-01-14,11.8991,14.1588
2013-01-15,11.5155,14.1276
2013-01-16,11.4176,14.0114
2013-01-17,11.3304,13.775
2013-01-18,10.2872,13.187
2013-01-22,10.378,12.5944
2013-01-23,10.1539,12.2165
2013-01-24,10.4479,12.3715
2013-01-25,10.381,12.1396
2013-01-28,11.1671,12.5296
2013-01-29,10.805,12.1235
2013-01-30,11.5691,12.6131
2013-01-31,11.8719,12.9804
2013-02-01,10.7686,12.2496
2013-02-04,11.8975,13.0423
2013-02-05,11.03,12.5107
2013-02-06,11.471,12.78
2013-02-07,11.4947,12.8607
2013-02-08,10.7379,12.4024
2013-02-11,10.7909,12.3549
2013-02-12,10.5416,12.2232
2013-02-13,10.7843,12.3632
2013-02-14,10.2161,12.0641
2013-02-15,10.0917,12.0982
2013-02-19,9.7342,11.7177
2013-02-20,11.8245,12.8246
2013-02-21,12.6181,13.2614
2013-02-22,11.9807,12.8754
2013-02-25,15.0487,14.4642
2013-02-26,14.4242,14.7366
2013-02-27,11.877,13.0085
2013-02-28,12.0315,13.1606
2013-03-01,12.2672,13.4531
2013-03-04,11.5641,12.9533
2013-03-05,10.8635,12.4635
2013-03-06,11.3,12.5083
2013-03-07,10.9642,12.3081
2013-03-08,10.5834,12.2185
2013-03-11,10.3416,11.9479
2013-03-12,10.5895,12.1985
2013-03-13,10.456,12.1074
2013-03-14,9.8658,11.7131
2013-03-15,9.8537,12.0045
2013-03-18,11.0882,12.7073
2013-03-19,12.3316,13.4904
2013-03-20,10.4852,12.3582
2013-03-21,11.4597,12.794
2013-03-22,11.79,13.0494
2013-03-25,12.046,13.0797
2013-03-26,10.6423,12.3344
2013-03-27,10.9059,12.3877
2013-03-28,10.7075,12.3387
2013-04-01,11.72,12.916
2013-04-02,10.9006,12.3981
2013-04-03,11.9608,12.9868
2013-04-04,12.0221,13.0144
2013-04-05,12.2785,13.2089
2013-04-08,11.4855,12.6287
2013-04-09,10.7246,12.0738
2013-04-10,10.7393,11.8768
2013-04-11,10.5935,11.8551
2013-04-12,10.4756,11.9537
2013-04-15,13.6162,13.846
2013-04-16,11.8042,12.9339
2013-04-17,13.7771,14.2488
2013-04-18,14.7773,15.0227
2013-04-19,12.4988,13.8019
2013-04-22,12.0311,13.2158
2013-04-23,11.2423,12.4725
2013-04-24,11.3481,12.5299
2013-04-25,11.6425,12.7736
2013-04-26,11.3175,12.5974
2013-04-29,11.453,12.6065
2013-04-30,11.4969,12.5974
2013-05-01,12.3285,13.1846
2013-05-02,11.3936,12.6249
2013-05-03,10.8022,12.2262
2013-05-06,10.6932,12.1069
2013-05-07,10.6987,12.0633
2013-05-08,11.0448,12.3142
2013-05-09,11.3234,12.6852
2013-05-10,11.1154,12.7596
2013-05-13,11.4037,13.0267
2013-05-14,11.4321,13.0597
2013-05-15,11.4395,13.1225
2013-05-16,11.3818,13.2259
2013-05-17,10.777,12.9133
2013-05-20,11.2484,13.2098
2013-05-21,11.5499,13.5942
2013-05-22,12.6086,14.2611
2013-05-23,12.3086,13.9919
2013-05-24,12.3782,13.8045
2013-05-28,12.3851,13.6801
2013-05-29,12.7495,13.8343
2013-05-30,12.3378,13.6849
2013-05-31,13.16,14.2559
2013-06-03,14.3034,14.9219
2013-06-04,14.517,15.0791
2013-06-05,15.2027,15.4702
2013-06-06,15.0518,15.406
2013-06-07,13.2969,14.3873
2013-06-10,13.4511,14.4277
2013-06-11,14.7005,15.2762
2013-06-12,16.4168,16.4395
2013-06-13,14.7027,15.4446
2013-06-14,15.0197,15.6284
2013-06-17,15.1886,15.6804
2013-06-18,14.4269,15.1217
2013-06-19,13.8681,14.7064
2013-06-20,18.3306,17.5125
2013-06-21,16.0341,16.293
2013-06-24,17.3611,17.3109
2013-06-25,15.9606,16.5183
2013-06-26,15.1324,15.9295
2013-06-27,14.6909,15.7003
2013-06-28,14.5863,15.6552
2013-07-01,14.4588,15.465
2013-07-02,14.8459,15.7449
2013-07-03,14.4509,15.4125
2013-07-05,13.5019,14.8672
2013-07-08,12.9741,14.3252
2013-07-09,12.5175,13.7962
2013-07-10,12.7117,13.8007
2013-07-11,12.3799,13.5757
2013-07-12,12.4165,13.8448
2013-07-15,12.0934,13.5925
2013-07-16,12.81,14.1456
2013-07-17,12.1467,13.7247
2013-07-18,11.8214,13.5297
2013-07-19,11.0251,13.1742
2013-07-22,10.6963,12.8608
2013-07-23,10.7567,12.7912
2013-07-24,11.4664,13.2684
2013-07-25,11.0894,13.0111
2013-07-26,10.9958,12.9388
2013-07-29,11.4565,13.1298
2013-07-30,11.5021,13.016
2013-07-31,11.3836,12.7379
2013-08-01,11.174,12.6169
2013-08-02,10.3024,12.3356
2013-08-05,10.1516,12.1243
2013-08-06,10.8553,12.7027
2013-08-07,11.5,12.8575
2013-08-08,11.2404,12.7227
2013-08-09,11.4749,12.9716
2013-08-12,11.9813,13.3494
2013-08-13,11.3634,12.9436
2013-08-14,11.6179,13.191
2013-08-15,13.1525,14.2151
2013-08-16,12.7928,13.9434
2013-08-19,13.2348,14.2694
2013-08-20,12.6342,13.9265
2013-08-21,13.1962,14.2304
2013-08-22,12.6521,13.9388
2013-08-23,12.0701,13.6205
2013-08-26,12.8281,14.027
2013-08-27,14.7607,15.4516
2013-08-28,13.99,15.1074
2013-08-29,14.7057,15.656
2013-08-30,14.9579,15.7463
2013-09-03,14.8359,15.5654
2013-09-04,14.0517,15.136
2013-09-05,13.5913,14.8593
2013-09-06,13.5187,14.6778
2013-09-09,13.3761,14.3509
2013-09-10,12.5479,13.8028
2013-09-11,12.2675,13.3139
2013-09-12,12.5235,13.5657
2013-09-13,12.5357,13.5279
2013-09-16,12.3666,13.3349
2013-09-17,12.5801,13.4548
2013-09-18,11.8041,13.0141
2013-09-19,11.4153,13.0256
2013-09-20,11.3977,13.3078
2013-09-23,12.2029,13.7647
2013-09-24,11.9729,13.5294
2013-09-25,11.9569,13.4602
2013-09-26,12.1301,13.4422
2013-09-27,13.0901,13.8207
2013-09-30,14.2358,14.5323
2013-10-01,13.4698,14.0433
2013-10-02,14.0028,14.3949
2013-10-03,14.7039,14.9667
2013-10-04,14.1434,14.6477
2013-10-07,15.8453,15.7457
2013-10-08,17.2343,16.7599
2013-10-09,16.6406,16.2374
2013-10-10,14.2471,14.6452
2013-10-11,13.287,14.0583
2013-10-14,13.0886,13.7749
2013-10-15,14.5461,14.7227
2013-10-16,12.5728,13.4317
2013-10-17,10.9915,12.3758
2013-10-18,10.6825,12.2069
2013-10-21,10.5727,12.1891
2013-10-22,10.6493,12.2397
2013-10-23,10.8978,12.4553
2013-10-24,10.5831,12.1326
2013-10-25,10.6633,12.1856
2013-10-28,10.8906,12.2494
2013-10-29,10.9732,12.2924
2013-10-30,11.3451,12.5278
2013-10-31,11.1656,12.4832
2013-11-01,10.9941,12.5157
2013-11-04,10.7496,12.3145
2013-11-05,10.99,12.4141
2013-11-06,11.1432,12.3131
2013-11-07,11.9884,12.9514
2013-11-08,11.3216,12.4325
2013-11-11,11.1434,12.3853
2013-11-12,11.2337,12.5799
2013-11-13,11.0856,12.5559
2013-11-14,10.5723,12.3525
2013-11-15,10.2544,12.3591
2013-11-18,10.7283,12.6231
2013-11-19,10.7362,12.6702
2013-11-20,10.7161,12.5748
2013-11-21,10.1325,12.1021
2013-11-22,9.7566,11.8386
2013-11-25,10.1247,11.9794
2013-11-26,10.0473,11.9626
2013-11-27,10.1644,12.117
2013-11-29,10.8532,12.4729
2013-12-02,11.2068,12.6438
2013-12-03,11.9219,13.1063
2013-12-04,11.8382,13.0729
2013-12-05,12.4438,13.3391
2013-12-06,11.1039,12.4518
2013-12-09,11.1652,12.4785
2013-12-10,11.3403,12.5899
2013-12-11,12.6612,13.37
2013-12-12,12.6897,13.4012
2013-12-13,12.7143,13.4233
2013-12-16,13.2413,13.7149
2013-12-17,13.0393,13.6472
2013-12-18,11.3937,12.5756
2013-12-19,10.9131,12.3907
2013-12-20,10.2448,12.1015
2013-12-23,10.077,11.9101
2013-12-24,9.568,11.5884
2013-12-26,9.5905,11.5511
2013-12-27,9.8029,11.6594
2013-12-30,10.586,12.2322
2013-12-31,11.2146,12.5538
2014-01-02,11.3583,12.6791
2014-01-03,10.8072,12.4812
2014-01-06,10.7122,12.3568
2014-01-07,10.367,12.0575
2014-01-08,10.9353,12.1599
2014-01-09,10.6118,11.9234
2014-01-10,10.1603,11.695
2014-01-13,11.4564,12.6091
2014-01-14,10.4677,12.0384
2014-01-15,10.3861,12.0543
2014-01-16,10.3971,12.1453
2014-01-17,10.2588,12.2298
2014-01-21,10.081,12.0526
2014-01-22,9.9851,11.9207
2014-01-23,11.0752,12.4742
2014-01-24,14.1332,14.1241
2014-01-27,13.6076,13.9354
2014-01-28,12.9909,13.6299
2014-01-29,14.3784,14.4505
2014-01-30,13.8731,14.2789
2014-01-31,15.0984,15.0913
2014-02-03,17.4808,16.8202
2014-02-04,15.3427,15.7343
2014-02-05,16.3542,16.3033
2014-02-06,14.1973,14.6745
2014-02-07,12.5208,13.4805
2014-02-10,12.4746,13.426
2014-02-11,11.76,12.8983
2014-02-12,11.9393,12.9094
2014-02-13,11.625,12.6927
2014-02-14,11.1657,12.3822
2014-02-18,11.372,12.4486
2014-02-19,12.4054,13.2621
2014-02-20,11.5129,12.7242
2014-02-21,11.1478,12.5861
2014-02-24,11.2665,12.5883
2014-02-25,11.2103,12.5686
2014-02-26,11.4822,12.8691
2014-02-27,11.0289,12.49
2014-02-28,11.0046,12.4955
2014-03-03,12.8751,13.6461
2014-03-04,11.1615,12.644
2014-03-05,11.0799,12.6878
2014-03-06,11.2977,12.7991
2014-03-07,11.2621,12.7711
2014-03-10,11.3276,12.8391
2014-03-11,11.8567,13.1769
2014-03-12,11.8236,13.0192
2014-03-13,13.429,14.0247
2014-03-14,14.3929,14.5794
2014-03-17,12.5428,13.4867
2014-03-18,11.7443,12.9921
2014-03-19,11.9933,13.2382
2014-03-20,11.0749,12.7595
2014-03-21,11.4509,12.9483
2014-03-24,12.0024,13.2272
2014-03-25,11.4312,12.8431
2014-03-26,12.2898,13.3156
2014-03-27,12.2158,13.2417
2014-03-28,11.7146,12.8542
2014-03-31,11.3471,12.5259
2014-04-01,10.5211,12.0082
2014-04-02,10.658,12.1349
2014-04-03,11.0745,12.3645
2014-04-04,11.5949,12.7135
2014-04-07,13.0619,13.5665
2014-04-08,12.3977,13.1949
2014-04-09,11.7278,12.6404
2014-04-10,13.783,13.891
2014-04-11,14.7293,14.4779
2014-04-14,13.8299,14.0961
2014-04-15,13.37,13.8539
2014-04-16,12.0346,13.1408
2014-04-17,10.813,12.5518
2014-04-21,11.2991,12.6769
2014-04-22,11.0109,12.4745
2014-04-23,11.2472,12.6738
2014-04-24,11.4046,12.6948
2014-04-25,12.0888,13.1524
2014-04-28,11.6108,12.7419
2014-04-29,11.304,12.5587
2014-04-30,10.8738,12.48
2014-05-01,10.6988,12.415
2014-05-02,10.5344,12.5396
2014-05-05,10.5831,12.4977
2014-05-06,11.5523,12.9207
2014-05-07,11.2692,12.5877
2014-05-08,11.1935,12.5544
2014-05-09,10.6197,12.3167
2014-05-12,10.3918,11.9716
2014-05-13,10.3821,12.1706
2014-05-14,10.5397,12.1806
2014-05-15,11.4941,12.7557
2014-05-16,10.5643,12.2144
2014-05-19,10.2653,12.0539
2014-05-20,10.9263,12.2836
2014-05-21,10.2644,11.7829
2014-05-22,10.346,11.9006
2014-05-23,9.8012,11.8395
2014-05-27,9.8543,11.693
2014-05-28,10.0416,11.8489
2014-05-29,9.7108,11.8579
2014-05-30,9.3497,11.7286
2014-06-02,9.6067,11.8535
2014-06-03,9.9868,11.8756
2014-06-04,10.2642,11.9674
2014-06-05,9.9747,11.6789
2014-06-06,9.0355,11.0832
2014-06-09,9.1492,11.2228
2014-06-10,8.8215,11.0722
2014-06-11,9.4161,11.3326
2014-06-12,9.7613,11.6847
2014-06-13,9.9002,11.7137
2014-06-16,10.3876,11.8164
2014-06-17,9.9811,11.4498
2014-06-18,8.6691,10.6535
2014-06-19,8.1997,10.4403
2014-06-20,8.1224,10.4622
2014-06-23,8.3944,10.325
2014-06-24,9.9124,11.2112
2014-06-25,9.0413,10.7732
2014-06-26,9.1104,10.7803
2014-06-27,8.9664,10.6571
2014-06-30,8.7437,10.6929
2014-07-01,8.6109,10.4902
2014-07-02,8.52,10.3756
2014-07-03,7.9787,10.1457
2014-07-07,8.9542,10.7391
2014-07-08,10.1495,11.1093
2014-07-09,9.3171,10.9528
2014-07-10,10.0462,11.4751
2014-07-11,9.5296,11.1675
2014-07-14,9.2697,10.8729
2014-07-15,9.6782,11.0927
2014-07-16,8.9883,10.7081
2014-07-17,11.8177,12.3773
2014-07-18,9.2811,11.0228
2014-07-21,9.9324,11.4581
2014-07-22,9.5038,11.3324
2014-07-23,9.5203,11.4488
2014-07-24,9.4357,11.5682
2014-07-25,9.9599,11.913
2014-07-28,10.0484,11.8751
2014-07-29,10.6378,12.1197
2014-07-30,10.735,12.2043
2014-07-31,13.9878,14.2087
2014-08-01,14.0957,14.5697
2014-08-04,12.2588,13.5423
2014-08-05,14.115,14.6756
2014-08-06,13.7864,14.6148
2014-08-07,14.4902,15.012
2014-08-08,13.355,14.4155
2014-08-11,12.395,13.6153
2014-08-12,12.3893,13.5756
2014-08-13,10.9271,12.7432
2014-08-14,10.1478,12.0451
2014-08-15,10.4629,12.0379
2014-08-18,9.6886,11.335
2014-08-19,9.6054,11.3287
2014-08-20,9.5168,11.2432
2014-08-21,9.4063,11.2095
2014-08-22,9.3542,11.3255
2014-08-25,9.3767,11.1809
2014-08-26,9.2794,11.1938
2014-08-27,9.4611,11.4618
2014-08-28,9.4268,11.7433
2014-08-29,9.2657,11.6538
2014-09-02,9.7261,11.8596
2014-09-03,9.9647,11.8122
2014-09-04,10.2125,11.9702
2014-09-05,9.1753,11.3259
2014-09-08,9.8119,11.6394
2014-09-09,10.7443,12.0704
2014-09-10,10.2599,11.8701
2014-09-11,10.1377,11.8118
2014-09-12,10.9455,12.2229
2014-09-15,11.6949,12.6178
2014-09-16,10.4961,11.8614
2014-09-17,9.9682,11.4747
2014-09-18,9.2494,11.1351
2014-09-19,8.9263,11.0589
2014-09-22,10.7869,12.1034
2014-09-23,12.0236,12.7535
2014-09-24,10.7117,12.0116
2014-09-25,12.8774,13.4502
2014-09-26,12.1758,12.8973
2014-09-29,12.9888,13.5484
2014-09-30,13.6298,13.9229
2014-10-01,14.5291,14.7979
2014-10-02,13.8859,14.4237
2014-10-03,12.6158,13.3207
2014-10-06,12.9901,13.7446
2014-10-07,14.9546,14.8993
2014-10-08,13.0424,13.6276
2014-10-09,16.7756,15.7599
2014-10-10,18.1373,16.92
2014-10-13,20.6211,18.6278
2014-10-14,19.5332,18.0865
2014-10-15,21.5162,19.4483
2014-10-16,20.5911,18.7322
2014-10-17,18.0948,17.3559
2014-10-20,16.1363,16.4897
2014-10-21,13.8394,14.966
2014-10-22,15.3567,15.8838
2014-10-23,14.1049,15.2255
2014-10-24,13.8637,15.1673
2014-10-27,13.687,15.142
2014-10-28,12.2784,14.0655
2014-10-29,12.4153,14.2189
2014-10-30,12.2488,14.0521
2014-10-31,11.8666,13.6218
2014-11-03,12.3903,13.9219
2014-11-04,12.5778,14.1104
2014-11-05,11.9334,13.7246
2014-11-06,11.4171,13.2188
2014-11-07,10.7554,12.8339
2014-11-10,10.3251,12.4124
2014-11-11,10.4119,12.4641
2014-11-12,10.5876,12.6928
2014-11-13,10.7341,12.6929
2014-11-14,10.8413,12.8068
2014-11-17,11.1207,12.7283
2014-11-18,11.0809,12.6107
2014-11-19,11.4624,12.9278
2014-11-20,10.6389,12.5343
2014-11-21,9.9638,12.3486
2014-11-24,9.7049,12.2126
2014-11-25,9.6296,12.4158
2014-11-26,9.4282,12.2717
2014-11-28,10.7045,12.9019
2014-12-01,11.7407,13.5568
2014-12-02,10.6274,12.8753
2014-12-03,10.2428,12.4725
2014-12-04,10.2233,12.5324
2014-12-05,9.5835,12.2259
2014-12-08,11.9072,13.4988
2014-12-09,11.7271,13.4008
2014-12-10,15.2635,15.495
2014-12-11,16.5855,16.6967
2014-12-12,17.7434,17.834
2014-12-15,17.5236,17.8334
2014-12-16,19.3084,19.0917
2014-12-17,16.1902,16.7577
2014-12-18,13.3827,14.7773
2014-12-19,12.7988,14.4504
2014-12-22,12.443,13.945
2014-12-23,12.0275,13.9034
2014-12-24,12.0401,13.6881
2014-12-26,11.9159,13.5666
2014-12-29,12.0608,13.6623
2014-12-30,12.623,14.1317
2014-12-31,15.0427,15.6298
2015-01-02,13.8761,15.218
2015-01-05,16.0945,16.5144
2015-01-06,17.7405,17.6015
2015-01-07,16.3115,16.4321
2015-01-08,14.2412,15.0461
2015-01-09,14.5817,15.4663
2015-01-12,16.6789,16.7126
2015-01-13,17.1465,16.9821
2015-01-14,17.9223,17.0859
2015-01-15,19.3598,17.8256
2015-01-16,17.4041,17.017
2015-01-20,16.8696,16.8592
2015-01-21,15.8206,16.0192
2015-01-22,13.3417,14.5537
2015-01-23,13.7548,14.9586
2015-01-26,12.8858,14.3147
2015-01-27,16.115,15.3499
2015-01-28,17.4892,17.333
2015-01-29,15.7569,16.456
2015-01-30,18.0525,17.9938
2015-02-02,16.1804,16.862
2015-02-03,14.2134,15.4498
2015-02-04,15.0877,16.0366
2015-02-05,13.7981,15.3448
2015-02-06,14.2257,15.7615
2015-02-09,15.4902,16.4548
2015-02-10,13.92,15.4163
2015-02-11,14.031,15.5099
2015-02-12,12.3319,14.2842
2015-02-13,11.7834,14.0639
2015-02-17,12.7427,14.249
2015-02-18,12.5255,14.1262
2015-02-19,12.3673,14.2322
2015-02-20,11.7261,13.4924
2015-02-23,11.7966,13.4034
2015-02-24,10.9495,12.871
2015-02-25,10.8643,12.8587
2015-02-26,11.1703,13.0271
2015-02-27,11.1468,13.0374
2015-03-02,10.6741,12.5943
2015-03-03,11.4713,13.0451
2015-03-04,11.6536,13.0997
2015-03-05,11.7115,12.9822
2015-03-06,13.1344,14.0298
2015-03-09,12.929,13.9702
2015-03-10,14.475,14.9717
2015-03-11,14.9797,15.4384
2015-03-12,13.7802,14.5537
2015-03-13,14.3269,15.133
2015-03-16,13.881,14.53
2015-03-17,13.9514,14.6307
2015-03-18,12.0127,13.5829
2015-03-19,12.0403,13.8322
2015-03-20,10.9204,13.4148
2015-03-23,11.2955,13.4934
2015-03-24,11.6716,13.6978
2015-03-25,13.5981,14.9032
2015-03-26,14.0027,15.0741
2015-03-27,13.5887,14.8217
2015-03-30,12.6284,14.1561
2015-03-31,13.5999,14.8513
2015-04-01,13.6536,14.7975
2015-04-02,13.1766,14.6192
2015-04-06,13.1508,14.3411
2015-04-07,13.1691,14.3395
2015-04-08,12.4493,13.916
2015-04-09,11.4863,13.2376
2015-04-10,10.862,12.7505
2015-04-13,12.3679,13.5757
2015-04-14,11.9599,13.2468
2015-04-15,11.093,12.7923
2015-04-16,10.9662,12.7428
2015-04-17,12.0898,13.5168
2015-04-20,11.3363,12.9559
2015-04-21,11.3932,12.9579
2015-04-22,10.7289,12.6088
2015-04-23,10.637,12.5041
2015-04-24,10.3374,12.5687
2015-04-27,11.2793,13.0694
2015-04-28,10.6624,12.6796
2015-04-29,11.4391,13.1174
2015-04-30,12.8126,13.877
2015-05-01,11.0333,12.9065
2015-05-04,11.2329,12.8666
2015-05-05,12.8162,13.9481
2015-05-06,13.4087,14.2995
2015-05-07,13.4763,14.2721
2015-05-08,10.9769,13.0182
2015-05-11,10.5294,13.5177
2015-05-12,12.0289,13.6416
2015-05-13,12.0131,13.4969
2015-05-14,10.9322,12.7483
2015-05-15,10.5119,12.5588
2015-05-18,10.7809,12.4482
2015-05-19,10.9925,12.3932
2015-05-20,10.9668,12.3969
2015-05-21,10.4181,11.9193
2015-05-22,10.4733,12.0658
2015-05-26,12.2308,13.0456
2015-05-27,11.1909,12.358
2015-05-28,11.2455,12.4045
2015-05-29,12.0145,12.8509
2015-06-01,12.0123,12.8202
2015-06-02,12.4156,13.0731
2015-06-03,11.7985,12.8287
2015-06-04,12.8974,13.5664
2015-06-05,12.6996,13.6298
2015-06-08,13.6817,14.2631
2015-06-09,13.0899,14.0314
2015-06-10,11.7209,13.0189
2015-06-11,11.0692,12.6531
2015-06-12,12.2675,13.2505
2015-06-15,13.6432,14.0133
2015-06-16,13.1092,13.4727
2015-06-17,12.8525,13.5395
2015-06-18,11.4971,12.7892
2015-06-19,12.1337,13.292
2015-06-22,10.9256,12.5816
2015-06-23,10.2637,12.1352
2015-06-24,11.6138,12.8039
2015-06-25,12.2693,13.0837
2015-06-26,12.2024,13.0311
2015-06-29,16.1244,15.604
2015-06-30,15.6321,15.2801
2015-07-01,13.9382,14.2402
2015-07-02,14.6485,14.7125
2015-07-06,15.0797,15.2317
2015-07-07,14.4243,14.6483
2015-07-08,17.2458,16.5055
2015-07-09,17.3147,16.6373
2015-07-10,14.6438,14.9826
2015-07-13,12.1239,13.2374
2015-07-14,11.3256,12.9936
2015-07-15,11.2106,12.8972
2015-07-16,10.0753,12.1165
2015-07-17,9.7388,12.0385
2015-07-20,10.0455,12.0473
2015-07-21,10.2492,12.1022
2015-07-22,9.9112,12.1673
2015-07-23,10.6696,12.5685
2015-07-24,11.9355,13.29
2015-07-27,13.6366,14.4483
2015-07-28,11.4934,13.0525
2015-07-29,10.4451,12.546
2015-07-30,9.9544,12.4786
2015-07-31,10.1099,12.5786
2015-08-03,10.7407,12.7506
2015-08-04,11.167,12.9342
2015-08-05,10.9255,12.8563
2015-08-06,11.8136,13.487
2015-08-07,11.8217,13.531
2015-08-10,10.3759,12.7373
2015-08-11,11.9774,13.7631
2015-08-12,12.0698,13.7192
2015-08-13,11.998,13.6243
2015-08-14,11.4959,13.3903
2015-08-17,11.4583,12.913
2015-08-18,12.0248,13.2732
2015-08-19,13.2582,13.9739
2015-08-20,17.0984,15.9613
2015-08-21,22.8914,19.4932
2015-08-24,32.2107,24.7038
2015-08-25,29.9492,24.1904
2015-08-26,25.1886,21.0906
2015-08-27,22.0263,19.629
2015-08-28,21.3818,19.8615
2015-08-31,22.738,21.0808
2015-09-01,26.4924,23.8675
2015-09-02,22.3089,21.2828
2015-09-03,21.9493,21.231
2015-09-04,23.5945,22.5044
2015-09-08,20.9599,20.5657
2015-09-09,22.4341,21.2173
2015-09-10,21.2635,20.4911
2015-09-11,20.1892,19.9249
2015-09-14,20.8848,20.3075
2015-09-15,19.4947,18.791
2015-09-16,17.7871,17.5109
2015-09-17,18.2508,17.8099
2015-09-18,19.0186,18.8672
2015-09-21,17.3224,17.7073
2015-09-22,19.4632,19.1217
2015-09-23,18.9075,18.6897
2015-09-24,20.1678,19.4871
2015-09-25,20.24,19.629
2015-09-28,23.84,21.7061
2015-09-29,23.2051,21.3766
2015-09-30,21.425,20.1215
2015-10-01,20.1165,19.4227
2015-10-02,18.7813,18.5334
2015-10-05,17.2783,17.3908
2015-10-06,17.1227,17.277
2015-10-07,16.0708,16.691
2015-10-08,14.9225,15.9065
2015-10-09,14.7446,15.8104
2015-10-12,13.9288,15.1411
2015-10-13,15.0724,16.1136
2015-10-14,15.5041,16.436
2015-10-15,13.7796,15.0123
2015-10-16,12.8463,14.7131
2015-10-19,12.5054,14.1992
2015-10-20,13.1625,14.6297
2015-10-21,14.3363,15.531
2015-10-22,12.3468,13.8086
2015-10-23,12.1583,13.8475
2015-10-26,13.0271,14.5635
2015-10-27,13.0339,14.472
2015-10-28,12.158,13.9677
2015-10-29,12.0748,14.0928
2015-10-30,12.2866,14.4002
2015-11-02,11.3775,13.4031
2015-11-03,11.8378,13.5443
2015-11-04,12.8029,14.1912
2015-11-05,12.5257,14.1258
2015-11-06,11.8106,13.8439
2015-11-09,13.5159,14.9033
2015-11-10,12.6956,14.4462
2015-11-11,13.5696,14.9373
2015-11-12,15.4811,16.4248
2015-11-13,16.8907,17.4978
2015-11-16,15.536,16.1808
