date,px_last,total_return_index
2026-02-11,6941.47,10200.9596
2026-02-12,6832.76,10042.0463
2026-02-13,6836.17,10048.5348
2026-02-17,6843.22,10060.2272
2026-02-18,6881.31,10116.6017
2026-02-19,6861.89,10089.4436
2026-02-20,6909.51,10159.8008
2026-02-23,6837.75,10054.5726
2026-02-24,6890.07,10132.1253
2026-02-25,6946.13,10214.8742
2026-02-26,6908.86,10160.1121
2026-02-27,6878.88,10116.9889
2026-03-02,6881.62,10121.8539
2026-03-03,6816.63,10026.6659
2026-03-04,6869.5,10104.5765
2026-03-05,6830.71,10047.8875
2026-03-06,6740.02,9915.8762
2026-03-09,6795.99,9999.1842
2026-03-10,6781.48,9978.5488
2026-03-11,6775.8,9970.54
2026-03-12,6672.62,9819.1338
2026-03-13,6632.19,9760.9314
2026-03-16,6699.38,9860.8129
2026-03-17,6716.09,9885.7762
2026-03-18,6624.7,9751.3086
2026-03-19,6606.49,9725.0626
2026-03-20,6506.48,9578.0949
2026-03-23,6581.0,9688.3775
2026-03-24,6556.37,9652.2078
2026-03-25,6591.9,9704.8922
2026-03-26,6477.16,9535.9959
2026-03-27,6368.85,9376.8144
2026-03-30,6343.72,9339.8863
2026-03-31,6528.52,9612.8459
2026-04-01,6575.32,9682.1215
2026-04-02,6582.69,9693.6846
2026-04-06,6611.83,9737.3247
2026-04-07,6616.85,9744.8045
2026-04-08,6782.81,9989.2181
2026-04-09,6824.66,10051.4951
2026-04-10,6816.89,10041.0536
2026-04-13,6886.24,10143.2185
2026-04-14,6967.38,10262.9974
2026-04-15,7022.95,10345.6571
2026-04-16,7041.28,10372.7577
2026-04-17,7126.06,10497.6868
2026-04-20,7109.14,10473.0151
2026-04-21,7064.01,10406.5629
2026-04-22,7137.9,10515.5916
2026-04-23,7108.4,10472.2776
2026-04-24,7165.08,10556.2152
2026-04-27,7173.91,10569.2871
2026-04-28,7138.8,10517.6071
2026-04-29,7135.95,10513.4358
2026-04-30,7209.01,10621.4892
2026-05-01,7230.12,10652.8268
2026-05-04,7200.75,10610.1769
2026-05-05,7259.22,10696.6258
2026-05-06,7365.12,10852.6896
2026-05-07,7337.11,10811.4785
2026-05-08,7398.93,10904.1969
2026-05-11,7412.84,10925.6193
2026-05-12,7400.96,10908.4907
2026-05-13,7444.25,10972.7173
2026-05-14,7501.24,11056.9696
2026-05-15,7408.5,10922.3421
2026-05-18,7403.05,10914.9673
2026-05-19,7353.61,10842.7902
2026-05-20,7432.97,10960.0735
2026-05-21,7445.72,10980.2134
2026-05-22,7473.47,11021.778
2026-05-26,7519.12,11089.7886
2026-05-27,7520.36,11091.7332
2026-05-28,7563.63,11155.6312
2026-05-29,7580.06,11180.5276
2026-06-01,7599.96,11210.7236
2026-06-02,7609.78,11225.5629
2026-06-03,7553.68,11142.9949
2026-06-04,7584.31,11190.0896
2026-06-05,7383.74,10895.7295
2026-06-08,7405.73,10928.6221
2026-06-09,7386.65,10900.842
2026-06-10,7266.99,10724.5318
2026-06-11,7394.3,10912.5397
2026-06-12,7431.46,10967.915
2026-06-15,7554.29,11151.7635
2026-06-16,7511.35,11088.7115
2026-06-17,7420.1,10954.1473
2026-06-18,7500.58,11073.1003
2026-06-22,7472.79,11032.7058
2026-06-23,7365.46,10874.3283
2026-06-24,7358.22,10863.7117
2026-06-25,7357.49,10863.1374
2026-06-26,7354.02,10858.2947
2026-06-29,7440.43,10985.9386
2026-06-30,7499.36,11074.0255
2026-07-01,7483.23,11050.5731
2026-07-02,7490.19,11061.3049
