date,iv_1m_put_25d,iv_1m_call_25d,iv_3m_atm_put
2023-07-05,11.42,9.77,13.11
2023-07-06,13.57,10.84,13.93
2023-07-07,11.84,10.13,13.65
2023-07-10,11.4,10.18,13.42
2023-07-11,11.73,10.56,13.12
2023-07-12,9.38,9.5,12.45
2023-07-13,9.73,9.74,12.35
2023-07-14,9.61,9.02,12.32
2023-07-17,8.73,9.03,12.37
2023-07-18,8.39,9.32,12.39
2023-07-19,9.24,10.21,12.77
2023-07-20,9.22,10.44,12.69
2023-07-21,8.92,9.11,12.72
2023-07-24,12.05,9.9,12.33
2023-07-25,12.31,9.79,12.6
2023-07-26,11.56,9.47,12.29
2023-07-27,12.81,9.93,13.02
2023-07-28,11.51,9.58,12.57
2023-07-31,11.23,9.63,12.73
2023-08-01,11.78,9.88,12.77
2023-08-02,14.16,11.02,14.19
2023-08-03,14.03,10.99,14.28
2023-08-04,15.24,11.46,14.82
2023-08-07,12.87,10.18,14.06
2023-08-08,13.34,11.06,14.2
2023-08-09,14.46,11.95,14.25
2023-08-10,14.48,12.22,14.43
2023-08-11,13.14,10.7,14.08
2023-08-14,11.78,10.11,13.98
2023-08-15,13.28,12.34,14.7
2023-08-16,12.52,12.61,15.38
2023-08-17,13.86,13.54,16.03
2023-08-18,15.12,13.42,15.47
2023-08-21,16.46,12.14,15.2
2023-08-22,16.34,12.3,15.18
2023-08-23,15.49,11.64,14.78
2023-08-24,16.8,12.58,15.45
2023-08-25,15.25,11.64,14.54
2023-08-28,13.78,10.94,13.99
2023-08-29,12.97,10.63,13.46
2023-08-30,12.24,10.16,13.24
2023-08-31,12.05,10.16,13.13
2023-09-01,11.24,9.33,13.06
2023-09-05,11.69,9.81,13.3
2023-09-06,12.17,10.09,13.46
2023-09-07,11.98,10.27,13.65
2023-09-08,11.13,9.46,13.47
2023-09-11,10.12,9.61,13.09
2023-09-12,11.7,11.09,13.13
2023-09-13,9.14,9.88,12.82
2023-09-14,9.22,9.33,12.33
2023-09-15,10.13,9.21,13.12
2023-09-18,13.24,10.11,13.26
2023-09-19,13.52,10.34,13.08
2023-09-20,14.62,11.26,13.89
2023-09-21,16.97,12.81,15.16
2023-09-22,17.0,12.89,15.41
2023-09-25,16.09,12.56,15.15
2023-09-26,17.89,14.0,16.53
2023-09-27,17.4,13.92,16.19
2023-09-28,16.81,13.33,15.71
2023-09-29,17.1,13.54,15.85
2023-10-02,16.43,13.47,15.71
2023-10-03,18.47,15.27,17.37
2023-10-04,17.46,14.59,16.67
2023-10-05,17.8,14.58,16.72
2023-10-06,16.02,13.78,16.13
2023-10-09,15.69,13.44,15.91
2023-10-10,15.01,12.76,15.16
2023-10-11,13.62,11.78,14.84
2023-10-12,14.74,12.32,15.21
2023-10-13,17.22,14.35,16.69
2023-10-16,13.47,12.49,15.32
2023-10-17,14.42,13.64,15.55
2023-10-18,16.06,15.8,16.88
2023-10-19,20.47,17.2,17.91
2023-10-20,19.06,19.14,18.52
2023-10-23,19.8,14.94,17.63
2023-10-24,18.57,14.03,16.86
2023-10-25,20.14,15.41,17.93
2023-10-26,20.66,16.15,18.6
2023-10-27,21.7,16.74,19.01
2023-10-30,19.38,15.42,17.98
2023-10-31,18.1,14.55,16.79
2023-11-01,16.43,13.41,16.11
2023-11-02,14.87,12.13,15.12
2023-11-03,13.53,11.21,14.59
2023-11-06,12.67,10.75,14.33
2023-11-07,12.55,10.79,13.93
2023-11-08,12.25,10.82,14.04
2023-11-09,13.8,11.45,14.65
2023-11-10,12.02,10.34,13.66
2023-11-13,12.72,11.59,13.87
2023-11-14,11.18,10.72,12.94
2023-11-15,9.87,11.02,13.33
2023-11-16,10.52,9.74,12.83
2023-11-17,9.15,8.95,12.88
2023-11-20,12.16,10.19,12.79
2023-11-21,12.31,10.39,12.79
2023-11-22,11.8,9.8,12.71
2023-11-24,11.13,9.39,12.15
2023-11-27,11.0,9.47,12.54
2023-11-28,11.18,9.64,12.66
2023-11-29,12.0,10.16,12.87
2023-11-30,12.07,10.3,12.67
2023-12-01,11.84,10.58,12.58
2023-12-04,12.05,10.65,12.94
2023-12-05,11.96,10.82,12.79
2023-12-06,12.39,11.25,13.49
2023-12-07,13.03,12.06,13.38
2023-12-08,11.73,11.14,13.05
2023-12-11,11.37,11.55,12.75
2023-12-12,9.7,10.37,12.46
2023-12-13,10.44,11.72,12.06
2023-12-14,11.81,11.67,12.01
2023-12-15,7.81,8.96,12.38
2023-12-18,12.1,10.24,12.51
2023-12-19,12.14,10.57,12.93
2023-12-20,13.67,10.98,13.31
2023-12-21,13.48,11.35,13.4
2023-12-22,13.13,11.1,13.32
2023-12-26,12.08,10.57,13.16
2023-12-27,11.43,10.38,12.62
2023-12-28,11.43,10.34,12.76
2023-12-29,11.72,10.13,12.74
2024-01-02,11.38,9.99,12.69
2024-01-03,12.53,10.55,13.25
2024-01-04,12.6,10.8,13.49
2024-01-05,11.89,10.28,13.0
2024-01-08,10.57,9.59,12.51
2024-01-09,10.39,9.2,12.24
2024-01-10,10.47,9.92,12.24
2024-01-11,10.13,9.55,12.17
2024-01-12,9.85,9.4,12.2
2024-01-16,9.25,9.62,12.61
2024-01-17,9.55,10.34,13.2
2024-01-18,11.12,9.67,12.8
2024-01-19,9.68,8.82,12.02
2024-01-22,11.79,9.99,11.79
2024-01-23,11.15,9.7,11.68
2024-01-24,11.72,10.16,11.76
2024-01-25,12.0,10.43,11.93
2024-01-26,11.86,10.54,11.85
2024-01-29,11.64,10.7,11.98
2024-01-30,11.53,10.76,11.94
2024-01-31,12.82,11.24,12.74
2024-02-01,11.96,10.5,12.01
2024-02-02,11.8,10.54,12.32
2024-02-05,10.98,9.94,12.15
2024-02-06,10.66,9.79,11.81
2024-02-07,10.43,9.98,11.93
2024-02-08,10.41,9.9,11.82
2024-02-09,10.27,9.64,12.12
2024-02-12,10.92,10.25,12.42
2024-02-13,12.2,11.25,13.11
2024-02-14,10.97,9.95,12.53
2024-02-15,11.08,10.02,12.19
2024-02-16,11.12,11.3,12.44
2024-02-20,13.61,11.06,12.81
2024-02-21,13.53,11.0,12.73
2024-02-22,12.26,10.83,12.33
2024-02-23,11.57,10.28,12.06
2024-02-26,11.34,10.16,11.99
2024-02-27,11.05,9.95,12.0
2024-02-28,11.77,10.21,11.94
2024-02-29,11.38,9.96,11.77
2024-03-01,11.03,9.82,12.29
2024-03-04,11.2,9.98,12.24
2024-03-05,12.79,11.24,12.72
2024-03-06,13.28,11.56,13.04
2024-03-07,13.05,11.91,13.13
2024-03-08,13.41,11.54,13.14
2024-03-11,13.99,12.8,13.43
2024-03-12,9.86,9.8,12.75
2024-03-13,10.17,9.84,12.69
2024-03-14,11.88,11.32,13.09
2024-03-15,10.42,11.3,13.42
2024-03-18,13.33,11.14,13.2
2024-03-19,12.83,10.96,12.91
2024-03-20,11.99,10.62,12.67
2024-03-21,11.68,10.3,12.27
2024-03-22,12.01,10.22,12.58
2024-03-25,11.65,10.11,12.54
2024-03-26,11.45,10.06,12.36
2024-03-27,10.94,9.7,12.32
2024-03-28,11.38,9.69,12.38
2024-04-01,11.23,9.69,12.53
2024-04-02,12.37,10.73,13.09
2024-04-03,12.28,10.75,12.92
2024-04-04,15.24,12.71,14.12
2024-04-05,14.74,11.83,14.0
2024-04-08,12.85,11.09,13.56
2024-04-09,13.25,11.46,13.54
2024-04-10,14.47,12.96,14.1
2024-04-11,13.31,11.5,13.43
2024-04-12,16.92,13.95,15.04
2024-04-15,17.71,16.6,16.06
2024-04-16,15.37,15.77,15.57
2024-04-17,15.7,15.06,15.68
2024-04-18,14.92,15.18,15.67
2024-04-19,16.91,17.01,16.04
2024-04-22,15.71,13.03,14.85
2024-04-23,14.66,12.16,13.97
2024-04-24,15.22,12.34,14.03
2024-04-25,14.75,11.96,13.81
2024-04-26,14.24,11.73,13.62
2024-04-29,13.76,11.3,13.43
2024-04-30,15.32,12.85,14.17
2024-05-01,15.27,12.87,14.12
2024-05-02,14.75,12.48,13.94
2024-05-03,12.83,10.7,12.75
2024-05-06,12.21,10.62,12.85
2024-05-07,11.69,10.24,12.72
2024-05-08,11.71,10.35,12.32
2024-05-09,11.27,9.67,12.4
2024-05-10,11.41,9.97,11.99
2024-05-13,13.05,11.79,12.51
2024-05-14,13.08,11.59,12.01
2024-05-15,7.86,7.37,11.39
2024-05-16,9.39,7.89,11.56
2024-05-17,7.47,6.29,11.47
2024-05-20,11.67,9.38,11.27
2024-05-21,11.34,9.08,11.08
2024-05-22,12.01,9.28,11.32
2024-05-23,12.52,9.33,11.73
2024-05-24,11.76,8.77,11.43
2024-05-28,12.08,8.99,11.52
2024-05-29,13.74,10.1,12.0
2024-05-30,14.23,10.68,12.28
2024-05-31,12.49,9.77,11.83
2024-06-03,12.77,10.19,11.81
2024-06-04,13.12,10.58,12.07
2024-06-05,12.6,10.26,11.79
2024-06-06,12.5,10.35,11.81
2024-06-07,12.05,10.22,11.8
2024-06-10,12.15,10.33,11.97
2024-06-11,12.54,10.53,11.98
2024-06-12,10.13,8.7,11.49
2024-06-13,9.09,8.15,11.56
2024-06-14,10.24,8.22,11.92
2024-06-17,9.47,9.08,11.94
2024-06-18,9.94,8.07,12.16
2024-06-20,10.08,10.22,12.33
2024-06-21,8.87,7.83,12.34
2024-06-24,12.21,9.88,12.48
2024-06-25,11.85,9.59,12.04
2024-06-26,11.6,9.36,12.17
2024-06-27,11.37,9.14,11.99
2024-06-28,11.66,9.22,12.04
2024-07-01,10.54,8.45,11.61
2024-07-02,10.22,8.3,11.39
2024-07-03,10.0,8.43,11.58
2024-07-05,9.95,8.23,11.66
2024-07-08,9.25,8.12,11.44
2024-07-09,9.45,8.24,11.7
2024-07-10,10.14,8.78,11.68
2024-07-11,9.74,8.98,11.91
2024-07-12,9.32,8.4,11.67
2024-07-15,9.36,8.91,12.03
2024-07-16,9.53,8.6,11.99
2024-07-17,10.51,10.74,12.6
2024-07-18,12.9,13.16,13.33
2024-07-19,13.03,11.98,13.86
2024-07-22,13.53,10.82,12.8
2024-07-23,13.55,10.91,13.02
2024-07-24,16.85,13.17,14.77
2024-07-25,17.78,14.04,15.14
2024-07-26,15.99,12.66,14.16
2024-07-29,15.68,13.0,14.2
2024-07-30,16.97,14.19,14.96
2024-07-31,15.82,12.63,14.13
2024-08-01,18.05,15.31,15.62
2024-08-02,22.66,17.62,18.33
2024-08-05,36.77,24.44,24.36
2024-08-06,27.11,20.07,19.93
2024-08-07,27.29,21.12,20.19
2024-08-08,23.15,17.65,18.19
2024-08-09,20.28,15.27,16.67
2024-08-12,20.33,16.11,16.52
2024-08-13,17.77,14.68,15.45
2024-08-14,13.99,12.45,14.46
2024-08-15,12.33,11.18,14.0
2024-08-16,10.22,8.93,14.13
2024-08-19,14.33,10.49,13.72
2024-08-20,15.0,11.03,14.02
2024-08-21,15.32,11.2,14.16
2024-08-22,16.61,11.86,14.73
2024-08-23,15.14,11.13,14.07
2024-08-26,14.86,11.19,13.88
2024-08-27,14.49,10.78,13.98
2024-08-28,16.74,11.91,14.41
2024-08-29,15.0,10.85,13.78
2024-08-30,14.15,10.45,13.6
2024-09-03,17.89,12.96,15.99
2024-09-04,19.33,13.78,16.82
2024-09-05,18.64,13.39,16.34
2024-09-06,22.3,16.24,17.8
2024-09-09,18.74,13.95,16.48
2024-09-10,18.73,14.19,16.39
2024-09-11,17.12,13.06,15.56
2024-09-12,15.75,12.58,15.36
2024-09-13,15.68,11.95,15.04
2024-09-16,15.8,13.51,15.32
2024-09-17,18.64,15.58,15.42
2024-09-18,17.09,14.87,15.57
2024-09-19,12.69,12.1,14.43
2024-09-20,10.42,9.58,14.39
2024-09-23,13.78,10.2,14.07
2024-09-24,13.33,9.92,14.11
2024-09-25,13.47,9.97,14.2
2024-09-26,13.39,10.28,14.52
2024-09-27,15.01,11.01,15.27
2024-09-30,14.21,10.65,14.64
2024-10-01,16.91,11.93,15.87
2024-10-02,16.6,11.88,15.72
2024-10-03,17.75,12.49,16.31
2024-10-04,15.4,11.15,15.38
2024-10-07,17.51,12.59,16.54
2024-10-08,15.58,11.69,15.74
2024-10-09,14.35,11.31,15.3
2024-10-10,13.66,10.63,15.6
2024-10-11,12.38,9.89,15.22
2024-10-14,10.72,9.12,14.56
2024-10-15,10.84,10.25,15.11
2024-10-16,9.46,9.57,14.97
2024-10-17,9.6,9.74,14.56
2024-10-18,8.05,7.74,14.29
2024-10-21,16.67,12.43,14.27
2024-10-22,16.83,12.7,14.45
2024-10-23,18.44,13.48,15.14
2024-10-24,18.63,13.39,15.14
2024-10-25,19.86,14.13,15.69
2024-10-28,19.14,14.03,15.09
2024-10-29,19.12,14.41,15.02
2024-10-30,20.22,15.13,15.44
2024-10-31,23.28,17.39,16.87
2024-11-01,23.0,17.07,16.54
2024-11-04,22.79,17.58,16.28
2024-11-05,21.82,16.66,15.15
2024-11-06,13.72,11.17,13.42
2024-11-07,11.59,9.73,13.07
2024-11-08,11.25,9.12,13.18
2024-11-11,10.24,9.09,13.09
2024-11-12,10.76,9.41,13.13
2024-11-13,9.36,7.63,12.94
2024-11-14,10.31,10.02,12.95
2024-11-15,11.96,9.72,13.99
2024-11-18,14.72,11.0,13.66
2024-11-19,15.35,11.4,13.78
2024-11-20,16.3,11.86,14.15
2024-11-21,15.8,11.51,13.86
2024-11-22,14.46,10.48,13.28
2024-11-25,13.09,9.91,12.78
2024-11-26,12.51,9.55,12.64
2024-11-27,12.6,9.44,12.59
2024-11-29,12.02,9.2,12.42
2024-12-02,11.28,9.03,12.39
2024-12-03,11.19,8.8,12.23
2024-12-04,10.87,8.8,12.28
2024-12-05,10.91,8.64,12.62
2024-12-06,9.98,8.18,12.48
2024-12-09,10.72,8.93,13.05
2024-12-10,11.0,9.0,13.11
2024-12-11,9.83,8.47,13.05
2024-12-12,10.35,8.6,13.45
2024-12-13,9.95,8.29,12.97
2024-12-16,10.2,8.51,13.39
2024-12-17,11.86,10.63,14.05
2024-12-18,28.55,23.06,17.46
2024-12-19,20.52,19.22,17.36
2024-12-20,17.1,11.76,15.55
2024-12-23,16.12,10.96,14.37
2024-12-24,13.14,8.91,12.99
2024-12-26,13.27,9.32,13.14
2024-12-27,14.95,10.44,13.71
2024-12-30,15.5,11.85,14.6
2024-12-31,15.44,11.94,14.36
2025-01-02,15.96,12.63,14.88
2025-01-03,13.96,10.79,14.09
2025-01-06,14.18,10.9,13.66
2025-01-07,16.2,12.97,14.92
2025-01-08,16.36,12.96,14.61
2025-01-10,17.27,15.17,16.06
2025-01-13,17.47,15.74,15.5
2025-01-14,19.12,16.18,15.18
2025-01-15,12.61,11.08,13.77
2025-01-16,12.94,12.92,13.81
2025-01-17,13.51,12.97,13.47
2025-01-21,13.54,10.43,12.82
2025-01-22,13.36,10.42,12.77
2025-01-23,13.33,10.28,12.77
2025-01-24,13.51,10.18,13.01
2025-01-27,16.21,11.84,14.13
2025-01-28,15.0,11.21,13.54
2025-01-29,15.51,11.51,13.53
2025-01-30,14.47,10.96,13.04
2025-01-31,15.67,11.67,13.52
2025-02-03,17.71,12.87,14.46
2025-02-04,15.93,11.83,14.01
2025-02-05,14.59,10.9,13.25
2025-02-06,13.8,10.37,13.46
2025-02-07,15.24,10.94,13.74
2025-02-10,12.99,9.58,13.23
2025-02-11,13.49,9.86,13.17
2025-02-12,14.0,10.09,13.65
2025-02-13,12.35,9.17,13.34
2025-02-14,11.91,8.43,13.09
2025-02-18,9.8,7.69,12.98
2025-02-19,9.44,7.93,12.87
2025-02-20,10.13,8.61,13.16
2025-02-21,16.42,13.63,14.49
2025-02-24,17.71,12.04,14.56
2025-02-25,18.3,12.59,14.87
2025-02-26,18.53,13.07,15.13
2025-02-27,20.49,15.32,16.34
2025-02-28,18.96,13.42,15.53
2025-03-03,21.75,15.86,17.01
2025-03-04,23.03,17.28,17.84
2025-03-05,22.35,16.75,16.81
2025-03-06,26.0,20.14,18.87
2025-03-07,24.66,18.53,18.06
2025-03-10,28.28,22.9,20.25
2025-03-11,27.95,23.21,20.4
2025-03-12,25.22,20.84,19.32
2025-03-13,25.85,21.88,19.87
2025-03-14,22.62,18.8,18.2
2025-03-17,19.75,17.27,17.43
2025-03-18,22.11,19.87,18.26
2025-03-19,18.88,16.75,17.12
2025-03-20,18.18,17.51,16.97
2025-03-21,16.46,15.15,16.9
2025-03-24,17.13,13.04,15.55
2025-03-25,16.77,12.73,15.33
2025-03-26,18.5,14.09,16.34
2025-03-27,19.05,14.39,16.7
2025-03-28,21.8,16.99,18.52
2025-03-31,22.03,16.73,18.25
2025-04-01,22.31,16.53,18.03
2025-04-02,22.48,16.51,17.75
2025-04-03,31.22,23.76,22.91
2025-04-04,54.89,37.78,30.1
2025-04-07,59.72,41.28,30.51
2025-04-08,65.22,46.69,32.81
2025-04-09,40.29,28.32,24.32
2025-04-10,54.1,38.92,29.29
2025-04-11,47.15,34.76,27.99
2025-04-14,32.08,24.29,24.36
2025-04-15,24.43,22.49,23.94
2025-04-16,34.12,30.67,25.95
2025-04-17,31.89,28.53,24.72
2025-04-21,33.0,25.52,26.53
2025-04-22,30.17,22.62,24.89
2025-04-23,28.48,21.41,23.89
2025-04-24,26.99,19.38,22.04
2025-04-25,25.38,18.35,21.58
2025-04-28,24.86,18.34,21.65
2025-04-29,23.75,17.53,21.18
2025-04-30,25.08,18.08,21.79
2025-05-01,24.7,18.26,21.77
2025-05-02,21.87,15.9,20.04
2025-05-05,21.07,16.49,20.61
2025-05-06,22.59,17.85,21.4
2025-05-07,21.94,17.06,20.8
2025-05-08,20.88,17.1,20.18
2025-05-09,21.31,18.36,20.05
2025-05-12,15.61,13.5,16.36
2025-05-13,14.66,12.49,16.17
2025-05-14,13.45,12.54,16.55
2025-05-15,14.24,12.86,16.31
2025-05-16,12.74,11.67,16.11
2025-05-19,18.14,13.31,16.47
2025-05-20,18.36,13.22,16.68
2025-05-21,21.69,14.91,18.23
2025-05-22,21.04,14.65,18.08
2025-05-23,23.53,15.96,19.37
2025-05-27,18.66,13.47,16.89
2025-05-28,18.76,13.78,17.25
2025-05-29,18.68,13.8,17.25
2025-05-30,19.02,13.58,17.32
2025-06-02,17.49,13.14,16.69
2025-06-03,16.42,12.79,16.48
2025-06-04,16.38,12.9,16.4
2025-06-05,17.55,13.37,16.75
2025-06-06,14.6,12.02,15.94
2025-06-09,14.9,11.97,15.88
2025-06-10,14.35,12.16,15.79
2025-06-11,15.64,12.13,15.93
2025-06-12,16.59,12.37,16.06
2025-06-13,21.14,15.07,17.55
2025-06-16,15.77,12.41,16.21
2025-06-17,24.49,18.05,17.48
2025-06-18,18.47,15.33,17.01
2025-06-20,17.61,14.49,17.17
2025-06-23,18.51,12.76,16.56
2025-06-24,16.17,11.88,15.37
2025-06-25,15.73,11.7,15.09
2025-06-26,15.36,11.53,15.03
2025-06-27,14.93,11.39,15.12
2025-06-30,14.44,11.45,15.05
2025-07-01,14.73,11.54,15.21
2025-07-02,14.82,11.26,14.97
2025-07-03,14.48,11.16,14.79
2025-07-07,14.48,11.41,15.52
2025-07-08,12.75,10.28,15.16
2025-07-09,11.57,9.67,14.78
2025-07-10,11.55,9.38,14.44
2025-07-11,12.0,9.79,14.86
2025-07-14,11.45,9.78,14.98
2025-07-15,11.57,10.72,15.36
2025-07-16,10.42,9.12,15.14
2025-07-17,9.65,8.48,14.81
2025-07-18,9.37,8.15,14.92
2025-07-21,14.93,11.16,14.6
2025-07-22,14.93,11.12,14.6
2025-07-23,13.7,10.5,14.07
2025-07-24,13.77,10.5,14.03
2025-07-25,13.18,9.97,13.79
2025-07-28,12.52,9.55,13.73
2025-07-29,13.71,9.86,14.05
2025-07-30,13.67,9.86,13.98
2025-07-31,14.95,10.6,14.6
2025-08-01,19.35,13.4,16.23
2025-08-04,14.73,10.09,14.43
2025-08-05,15.33,11.31,15.09
2025-08-06,13.69,10.38,14.42
2025-08-07,14.04,10.92,14.51
2025-08-08,12.15,9.53,14.05
2025-08-11,12.99,10.43,14.3
2025-08-12,9.72,7.53,13.5
2025-08-13,8.98,7.67,13.44
2025-08-14,10.27,8.9,13.7
2025-08-15,10.98,9.67,13.94
2025-08-18,14.3,10.04,13.53
2025-08-19,15.02,10.28,14.09
2025-08-20,15.69,10.62,14.2
2025-08-21,16.8,11.41,14.63
2025-08-22,13.98,9.92,13.47
2025-08-25,13.81,9.89,13.51
2025-08-26,13.81,9.86,13.63
2025-08-27,14.26,10.11,13.58
2025-08-28,13.36,9.69,13.34
2025-08-29,14.81,10.27,13.93
2025-09-02,16.32,10.97,14.34
2025-09-03,15.1,10.42,14.01
2025-09-04,13.53,9.77,13.82
2025-09-05,13.47,9.57,13.84
2025-09-08,12.59,9.37,13.6
2025-09-09,12.45,9.34,13.76
2025-09-10,13.06,9.66,13.61
2025-09-11,11.59,9.12,13.48
2025-09-12,12.0,9.08,13.55
2025-09-15,12.66,9.55,13.62
2025-09-16,14.63,11.55,14.28
2025-09-17,13.21,10.57,13.81
2025-09-18,11.72,10.21,13.92
2025-09-19,8.97,7.84,13.97
2025-09-22,14.5,10.8,14.31
2025-09-23,15.15,11.07,14.91
2025-09-24,14.84,10.9,14.88
2025-09-25,15.36,11.09,15.02
2025-09-26,13.96,10.18,14.38
2025-09-29,13.68,9.93,14.49
2025-09-30,13.9,9.93,14.35
2025-10-01,13.66,9.9,14.46
2025-10-02,14.06,9.8,14.57
2025-10-03,14.02,9.89,14.68
2025-10-06,12.24,9.13,14.69
2025-10-07,13.65,9.72,15.05
2025-10-08,12.07,8.5,14.66
2025-10-09,13.14,9.1,14.84
2025-10-10,21.84,16.3,17.78
2025-10-13,14.49,11.46,16.11
2025-10-14,16.68,12.26,16.52
2025-10-15,15.98,11.95,16.68
2025-10-16,21.66,17.93,18.35
2025-10-17,17.94,14.74,16.59
2025-10-20,17.09,11.75,15.44
2025-10-21,16.93,11.67,15.38
2025-10-22,17.79,11.81,15.62
2025-10-23,16.48,11.27,15.23
2025-10-24,15.48,10.91,14.73
2025-10-27,14.37,10.79,14.65
2025-10-28,15.09,11.68,15.32
2025-10-29,16.4,12.17,15.53
2025-10-30,16.25,12.06,16.06
2025-10-31,16.84,12.3,16.35
2025-11-03,15.93,11.28,16.44
2025-11-04,17.93,12.83,16.97
2025-11-05,16.35,11.9,16.3
2025-11-06,18.93,13.77,17.0
2025-11-07,18.27,13.37,16.8
2025-11-10,14.84,11.44,16.03
2025-11-11,14.03,11.27,15.83
2025-11-12,14.72,11.59,16.14
2025-11-13,19.18,14.46,17.14
2025-11-14,20.05,14.83,17.37
2025-11-17,21.92,16.9,17.95
2025-11-18,24.67,20.11,19.01
2025-11-19,25.69,21.06,18.64
2025-11-20,28.25,24.49,20.15
2025-11-21,22.56,19.18,18.81
2025-11-24,20.29,13.79,17.41
2025-11-25,18.09,12.85,16.5
2025-11-26,16.93,12.24,15.94
2025-11-28,16.35,11.78,15.53
2025-12-01,16.61,12.02,15.79
2025-12-02,15.85,11.72,15.46
2025-12-03,14.9,11.41,15.37
2025-12-04,14.73,11.29,15.21
2025-12-05,14.21,10.9,15.41
2025-12-08,14.83,11.67,15.56
2025-12-09,15.17,11.89,15.91
2025-12-10,14.57,10.93,14.9
2025-12-11,12.9,10.06,14.66
2025-12-12,13.95,10.83,15.23
2025-12-15,13.37,11.34,15.14
2025-12-16,12.89,11.13,15.25
2025-12-17,16.31,14.31,15.75
2025-12-18,14.91,13.82,15.19
2025-12-19,9.97,8.43,14.2
2025-12-22,13.35,9.43,13.71
2025-12-23,13.08,9.34,13.83
2025-12-24,12.76,9.42,13.82
2025-12-26,12.4,9.17,14.03
2025-12-29,12.31,9.27,14.07
2025-12-30,12.67,9.37,14.13
2025-12-31,13.53,9.94,14.21
2026-01-02,12.88,9.57,14.05
2026-01-05,11.58,8.99,14.03
2026-01-06,11.35,8.8,14.16
2026-01-07,12.03,9.33,14.23
2026-01-08,12.43,9.49,14.14
2026-01-09,10.38,8.25,13.67
2026-01-12,10.1,8.68,14.03
2026-01-13,11.25,8.61,14.41
2026-01-14,11.82,9.33,14.67
2026-01-15,10.41,8.91,14.42
2026-01-16,11.71,9.98,14.79
2026-01-20,19.78,12.91,16.54
2026-01-21,16.95,11.38,15.14
2026-01-22,15.69,11.0,14.52
2026-01-23,16.01,10.95,14.63
2026-01-26,15.14,10.43,14.56
2026-01-27,15.17,10.31,14.7
2026-01-28,15.98,10.89,15.03
2026-01-29,16.36,10.63,15.0
2026-01-30,17.27,11.49,15.62
2026-02-02,15.03,9.89,14.76
2026-02-03,17.06,11.47,15.31
2026-02-04,19.73,13.18,16.1
2026-02-05,23.07,16.15,17.66
2026-02-06,17.19,11.29,15.58
2026-02-09,15.37,10.25,15.22
2026-02-10,15.98,10.54,15.61
2026-02-11,16.15,10.56,15.37
2026-02-12,23.03,15.05,17.1
2026-02-13,21.7,14.08,17.12
2026-02-17,18.22,13.96,16.5
2026-02-18,16.37,12.2,16.45
2026-02-19,17.64,14.08,16.8
2026-02-20,16.04,12.35,16.24
2026-02-23,21.04,13.53,17.38
2026-02-24,19.35,12.32,16.44
2026-02-25,17.39,11.04,15.48
2026-02-26,18.32,11.4,15.82
2026-02-27,20.13,12.46,16.64
2026-03-02,20.86,12.85,17.08
2026-03-03,24.01,14.77,18.09
2026-03-04,21.29,13.06,17.1
2026-03-05,23.73,14.52,18.1
2026-03-06,30.57,19.13,20.84
2026-03-09,25.16,16.13,19.01
2026-03-10,25.49,16.43,19.55
2026-03-11,24.34,16.67,19.06
2026-03-12,30.45,22.3,20.96
2026-03-13,28.95,22.2,21.49
2026-03-16,27.41,19.48,19.43
2026-03-17,25.49,17.96,18.76
2026-03-18,22.84,18.41,20.54
2026-03-19,20.33,18.41,20.33
2026-03-20,27.22,25.98,22.1
2026-03-23,26.67,17.56,21.04
2026-03-24,27.16,17.77,21.02
2026-03-25,25.96,16.99,20.71
2026-03-26,29.2,20.36,22.49
2026-03-27,31.79,23.44,24.22
2026-03-30,29.45,22.43,23.86
2026-03-31,25.12,17.97,21.09
2026-04-01,24.96,16.94,20.47
2026-04-02,24.22,16.44,20.31
2026-04-06,22.55,15.87,19.45
2026-04-07,25.97,18.19,20.29
2026-04-08,19.36,13.52,17.39
2026-04-09,16.17,12.11,16.53
2026-04-10,16.59,12.07,16.69
2026-04-13,14.33,11.44,15.95
2026-04-14,14.14,10.2,15.66
2026-04-15,12.69,10.79,15.66
2026-04-16,11.18,10.12,15.72
2026-04-17,14.39,12.38,15.68
2026-04-20,17.39,12.78,16.17
2026-04-21,19.65,13.76,16.82
2026-04-22,17.5,12.61,16.3
2026-04-23,18.28,12.86,16.57
2026-04-24,17.89,12.89,16.5
2026-04-27,16.61,12.37,16.16
2026-04-28,16.83,12.44,16.28
2026-04-29,17.17,12.61,16.28
2026-04-30,15.36,11.27,15.77
2026-05-01,15.0,11.28,16.05
2026-05-04,15.86,11.53,16.35
2026-05-05,14.01,10.71,16.1
2026-05-06,13.88,10.87,15.89
2026-05-07,13.55,10.84,15.89
2026-05-08,12.82,10.56,15.79
2026-05-11,12.3,10.07,16.51
2026-05-12,11.91,9.97,16.35
2026-05-13,11.91,9.76,16.54
2026-05-14,10.75,10.16,16.1
2026-05-15,17.04,14.03,16.42
2026-05-18,17.67,12.91,16.05
2026-05-19,18.42,13.09,16.12
2026-05-20,17.46,13.08,16.06
2026-05-21,16.7,12.56,15.71
2026-05-22,16.88,12.65,15.67
2026-05-26,15.6,12.3,15.65
2026-05-27,14.89,11.94,15.38
2026-05-28,14.12,11.39,15.16
2026-05-29,14.09,10.77,14.94
2026-06-01,13.94,10.67,15.18
2026-06-02,13.69,10.41,15.34
2026-06-03,14.26,10.98,15.53
2026-06-04,13.41,10.4,15.33
2026-06-05,21.68,15.31,17.1
2026-06-08,17.78,13.49,16.38
