date,csi,z_hhi,z_cr_10,z_entropy_concentration,hhi,cr_10,entropy_concentration
2017-10-31,-0.4245507542618376,-0.42422899146610316,-0.34523899136801744,-0.5041842799513919,0.0077274805436665,0.1975112300155257,0.1134111720518404
2017-11-30,-0.4908055924549131,-0.4812292489342504,-0.42875117116625994,-0.562436357264229,0.0076514323902163,0.1953106380297938,0.1123869661549584
2017-12-29,-0.5014716082347761,-0.5036792897557366,-0.44800639543711224,-0.5527291395114795,0.0076203371650314,0.1947789582009896,0.1125239294724307
2018-01-31,-0.3649281100572212,-0.3932281279316771,-0.28288474523613333,-0.4186714570038532,0.0077623475705458,0.1990349373713545,0.1147864994612483
2018-02-28,-0.155153307482802,-0.11937020328985641,-0.05991383725693211,-0.2861758819016175,0.0081167683661429,0.2047907090485034,0.1170254233280537
2018-03-29,-0.38840552727588856,-0.3584166447755879,-0.2842032450486326,-0.5225966920034453,0.0078065963636348,0.198992570172469,0.1129915461011522
2018-04-30,-0.29380847210335787,-0.24818145350926973,-0.1622568292955353,-0.47098713350526855,0.0079480230473317,0.2021188441628874,0.1138428686500554
2018-05-31,-0.05297831383171239,0.046145793695369385,0.09305143524301786,-0.2981321704335244,0.0083270130557824,0.2086752343902475,0.116750811721805
2018-06-29,-0.015701678934510643,0.09464936560893306,0.13362939263330523,-0.2753837950457702,0.0083895806165301,0.2097219098072099,0.1171230973049322
2018-07-31,0.033165425850798375,0.13499621156083738,0.19497785433478115,-0.23047778834322338,0.0084416750535407,0.2113005873854166,0.1178694667333462
2018-08-31,0.4027433742587318,0.6798391145314923,0.49545963584885166,0.0329313723958515,0.0091411298522597,0.2189946493803167,0.1222929653580223
2018-09-28,0.35261050451062154,0.6217739267456085,0.40614637573394424,0.029911211052311853,0.009069433174983,0.2167487923221958,0.1222434879939224
2018-10-31,0.2949847589277384,0.5393597216313789,0.28875015759985495,0.05684439755198129,0.0089663015401218,0.2137847223747197,0.1226957430835794
2018-11-30,0.0564100241247458,0.20933870246748645,0.031022076793671867,-0.07113070688692091,0.0085467141464458,0.207253988758853,0.1205589468236122
2018-12-31,0.0688593658528882,0.18969543846351233,0.007125802997994968,0.009756856097157282,0.0085223034732965,0.2066500404989698,0.1219052490474573
2019-01-31,-0.008196045272074412,0.09788127549308567,0.011497645549252257,-0.13396705685856117,0.0084061697339641,0.206760994610808,0.1195140569770418
2019-02-28,-0.0784270407178859,0.041818879699046504,-0.09001479929151154,-0.18708520256119265,0.0083353603969321,0.2042000400011612,0.1186270671032571
2019-03-29,0.20731348881405268,0.3892174689107213,0.19418812690850845,0.03853487062292838,0.0087751199046516,0.2113514521862608,0.1223584641322036
2019-04-30,0.3807365709871819,0.6075611632876973,0.420449521818231,0.1141990278556172,0.009052498901685,0.2170510112965228,0.1236107570879848
2019-05-31,0.29084459599474316,0.5109042694900878,0.24704730141813164,0.11458221707601016,0.0089326190832981,0.2127253121159776,0.1236211615617585
2019-06-28,0.30931290287516267,0.5666732064530519,0.28243064567982473,0.0788348564926114,0.0090046943264591,0.213625336031016,0.1230367551900306
2019-07-31,0.3613310624633999,0.6111794407389306,0.3564027824785658,0.11641096417270336,0.009062771342987,0.2154905583329418,0.1236567751642576
2019-08-30,0.400146360784343,0.6449926927320022,0.34558715437552245,0.20985923524550448,0.009107562477346,0.2152418558712573,0.1251928396688467
2019-09-30,0.3454789335223099,0.6054861474493743,0.3041752615672135,0.12677539155034195,0.0090603206293677,0.2142308452437913,0.123841086658192
2019-10-31,0.5537283792882665,0.865317220157204,0.5340769454134093,0.26179097229418624,0.0093889816786174,0.2199650256870208,0.1260499284960775
2019-11-29,0.6446063593786882,0.9922094801746771,0.6166328286084253,0.32497676935296227,0.0095526318717887,0.2220523556811021,0.1270893596811022
2019-12-31,0.7499762015271348,1.156284896432362,0.7266297282123423,0.3670139799367004,0.0097646246478618,0.2248284709145473,0.1277855557867337
2020-01-31,1.1732845272186485,1.712116672449309,1.1530389313294507,0.6546979778771854,0.0104769823756042,0.2354961363699667,0.1324766954432115
2020-02-28,1.238499141038255,1.7692028878763275,1.2193223025912991,0.7269722326471386,0.0105678504312457,0.2372900980933164,0.1336832001191581
2020-03-31,2.0928064605999235,2.8523962468152915,1.8680759701090504,1.5579471648754286,0.01200301162082,0.2537708532043791,0.1472931546852134
2020-04-30,2.3683188398706743,3.260045062050898,2.1632430156880225,1.6816684418731018,0.0126281448109321,0.2617489136422605,0.1495155424745943
2020-05-29,2.2301370140956323,3.0457470225978422,2.0546385846348274,1.590025435054227,0.0124347026208508,0.2595866235423157,0.148212972311751
2020-06-30,2.7960938023898323,3.986208176387698,2.493936533914258,1.9081366968675417,0.0138770877699634,0.2716149191696805,0.1537046003820164
2020-07-31,3.093603320246641,4.41370780038568,2.7548874798458254,2.1122146805084183,0.0147323100923592,0.2795277617474372,0.1574450570143474
2020-08-31,3.6725290680903924,5.188151423873427,3.23935610884227,2.590079671555479,0.0162946354992254,0.2940702785127155,0.1660283452490553
2020-09-30,3.019197724391375,4.1725005520725755,2.6996867866365464,2.185405834465003,0.0150096155732221,0.2810589237006643,0.1596917940061119
2020-10-30,2.82279494506161,3.804305135775352,2.6748093294961426,1.9892703699133347,0.0146281338532526,0.2815927282114658,0.1567237378039643
2020-11-30,2.40189847045504,3.2589018943666894,2.2749657214226224,1.6718277955758085,0.0138780509791589,0.2715496606699836,0.1515572606955606
2020-12-31,2.42935371868627,3.3412873544293547,2.1470919002022737,1.7996819014271817,0.0141506132394499,0.2687257727960542,0.1539950183380288
2021-01-29,2.670570079422479,3.453106544085311,2.692310606360973,1.866293087821152,0.0144916608687122,0.2849503328575954,0.1554211595211748
2021-02-26,2.08303501391921,2.638989423681527,2.1925405254099988,1.417575092666105,0.0131716620689167,0.2717518204942754,0.1478560512907709
2021-03-31,1.7836058829861654,2.2458044870679883,1.9437217016991664,1.161291460191341,0.012537941347029,0.2652924536731485,0.1435358545562577
2021-04-30,2.031825480587166,2.545130575750377,2.202549685937059,1.3477961800740623,0.0131269421403995,0.2733164067186601,0.1468785208628329
2021-05-28,1.6804870517050918,2.075369121026446,1.8802489609132662,1.0858430731755635,0.0123364616929599,0.2646353982587795,0.1424374093841467
2021-06-30,2.1010461592586758,2.5907636964579566,2.2846629756306753,1.4277118056873954,0.0133225344157268,0.2769901672079782,0.1484865495784482
2021-07-30,2.191135007179016,2.6978838858099183,2.345765516345521,1.5297556193816093,0.0135945929574861,0.279616962945478,0.1504245866322688
2021-08-31,2.386830927074041,2.892064715228019,2.5798575294094013,1.6885705365847028,0.0140454890740547,0.2875517125888304,0.1533992404286912
2021-09-30,2.192195884297312,2.631082104034201,2.4051696552854485,1.5403358935722882,0.0136394492853012,0.283358007645871,0.1509938094990853
2021-10-29,2.4896517138649763,2.956317803197601,2.7177837398571207,1.7948535985402072,0.0143526314815502,0.2939567093961777,0.155692686667757
2021-11-30,2.903470794493847,3.4905550166651644,3.0832619948208997,2.1365953719954773,0.0155383867423447,0.3068468848690882,0.1620876152434643
2021-12-31,2.572997436329554,3.155737533637658,2.714751371711616,1.848503403639388,0.0150209755939188,0.2969433983868755,0.1572789654027163
2022-01-31,2.446550339308249,3.0641300958924695,2.498077407443967,1.7774435145883096,0.0149627519684518,0.291324469359888,0.1562695291664222
2022-02-28,2.2786988008407696,2.883806755897037,2.3111253727113685,1.6411642739139036,0.0147055847196063,0.2863638789268573,0.1540479300097067
2022-03-31,2.4760986350686203,3.040933384916492,2.5739844656995365,1.8133780545898328,0.0151475579952834,0.2958286708605628,0.1573887476082228
2022-04-29,1.9762188011398052,2.5402925367684395,1.9995813116824137,1.3887825549685624,0.0141882170786528,0.2781459453852167,0.1499068823521091
2022-05-31,1.658122901589599,2.132259341462165,1.6816817140420794,1.1604276492645529,0.0133833315341473,0.268355727023604,0.1458934834435975
2022-06-30,1.7014965338164656,2.171515576638827,1.70678118141404,1.2261928433965297,0.0135150090731072,0.2695645911423914,0.1471795521247432
2022-07-29,2.068798666591061,2.6788604025887515,2.0380984380438116,1.4894371591406204,0.0146762672773903,0.2808828834135067,0.1520803134360453
2022-08-31,1.9649158102495845,2.5564672368598855,1.947704166090514,1.390576027798354,0.0144918891803461,0.2785162931962038,0.1504327966986216
2022-09-30,1.842146432822318,2.3439582665167156,1.8623270568930852,1.3201539750571532,0.0140937634908805,0.2762366977924823,0.1492806129262892
2022-10-31,1.4801285727468325,1.9685342228465095,1.4510535730719345,1.0207979223220531,0.0133136174259086,0.263037236593954,0.1439305391666981
2022-11-30,1.1504541083277855,1.5826191847752278,1.0798044820338404,0.7889386581742883,0.0124896404291208,0.2509922530765444,0.1397750566133355
2022-12-30,0.8144636500902876,1.2323767748652252,0.6550977463514006,0.5559164290542368,0.011731853522663,0.2371036687413839,0.1355830205118124
2023-01-31,0.92869412493932,1.3908102077948357,0.7756109452114911,0.6196612218116334,0.01209697730085,0.2411301745927642,0.1367628984900281
2023-02-28,1.2041080120611376,1.658072707747816,1.152374802409764,0.8018765260258327,0.0127112590230788,0.2536379716942998,0.1400947184248556
2023-03-31,1.7802151625215068,2.355108094010957,1.6394695057836512,1.3460678877699128,0.0143155713514422,0.2699718216715147,0.1500342067259661
2023-04-28,1.9657393571926953,2.5696674632115983,1.8079640858463941,1.519586522520093,0.0148738255972404,0.2759741364985866,0.1533326524396328
2023-05-31,2.654966252042634,3.2577344602653695,2.5531258636682113,2.1540384321943216,0.0165814434331914,0.3017426925381899,0.1652193829957764
2023-06-30,2.624259191148283,3.221562152917967,2.5541792837724855,2.0970361367543964,0.0166526813768383,0.3029410566175456,0.1645523676991441
2023-07-31,2.5389590066406833,3.00896882412431,2.5649536242159297,2.0429545715818103,0.0162851809089261,0.3044885635791804,0.1639085501866891
2023-08-31,2.550880984321452,2.9523650882844414,2.5551575830148914,2.1451202816650237,0.0162742545707114,0.3053345961674029,0.1661899187811016
2023-09-29,2.3891301529095785,2.677891099896969,2.482734754833349,2.0067646039984184,0.0157097917688747,0.303940926944981,0.1639551801695886
2023-10-31,2.6275898106925,3.027486642447983,2.636399783121369,2.218883006508148,0.0166929569928195,0.3105755065080967,0.1683509467005564
2023-11-30,2.7379464494751193,3.178493309744436,2.7389346605394005,2.2964113781415216,0.017221347853086,0.3156307790514771,0.1702888982596845
2023-12-29,2.410828109174092,2.7599759092560907,2.4798122586919185,1.9926961595742658,0.0162795930157371,0.3075526930606168,0.1648676503195122
2024-01-31,2.5244222047806306,2.821606989910206,2.5749607049474776,2.176698919484209,0.01654949740611,0.3122046024489076,0.1687892952903034
2024-02-29,2.7021123316477738,2.914094890488903,2.8309190813793452,2.3613230230750726,0.0169124412871658,0.323094669745843,0.172850633602512
2024-03-28,2.509933695715319,2.685744654667925,2.6754646045668777,2.168591827911153,0.0164199108126176,0.3188092968922154,0.1695449284796041
2024-04-30,2.559975695832949,2.6888167658288515,2.758463603784539,2.2326467178854568,0.0165299588396674,0.3234246245790086,0.1712433053007332
2024-05-31,2.9874674585310497,3.240120382166538,3.1022870754027454,2.619994918023865,0.0181687856692823,0.3384696116059852,0.1795319172758248
2024-06-28,3.415699244506378,3.7353576697576005,3.478540960363675,3.033199103397859,0.0197738586611115,0.3558293855009978,0.1887771721544632
2024-07-31,3.019834686552016,3.278824152167359,3.1122699253225026,2.668409982166186,0.0186990418652629,0.3438854746714441,0.182211928825047
2024-08-30,2.895669340605552,3.1284627303725663,2.964543271140947,2.594002020303142,0.0184416762464288,0.3400560480999575,0.1814053117748794
2024-09-30,2.8698279851426762,3.0744301451936593,2.9815748940229034,2.553478916211466,0.0184465076626782,0.3427716765262681,0.1812520274051997
2024-10-31,2.9012870398960753,3.106151064797332,2.9840262224788967,2.613683832411997,0.0187039279546305,0.3449327272388146,0.1832230677398477
2024-11-29,2.810124086319211,2.9937164319274183,2.8765956426610986,2.560060184369115,0.0185242609760718,0.3424071302140956,0.1827933719408601
2024-12-31,3.297819362593007,3.4444223019630815,3.428236243043029,3.020799542772909,0.0200949544593504,0.3684305934805715,0.193612566381783
2025-01-31,2.912389268348838,2.876211220424958,3.119597677937256,2.7413589066843014,0.0185083848154773,0.3578072131269144,0.1884881324961755
2025-02-28,2.6906765172756413,2.756441384376544,2.7453466542505645,2.570241513199816,0.018263880816288,0.3434565119823738,0.1855043911424706
2025-03-31,2.31048976593191,2.3551092501179216,2.375349898408765,2.2010101492690426,0.0170973477150332,0.3285575705843438,0.1779187308423508
2025-04-30,2.4054325166542796,2.405888909412991,2.4923238164919908,2.318084824057857,0.0173420965671437,0.3349905774618269,0.1810333181161108
2025-05-30,2.724284312934458,2.7523378285249636,2.833586149451099,2.586928960827311,0.0185607232539011,0.3519378473596552,0.1877183905117766
2025-06-30,2.9340309393952695,3.0519418756962104,2.9679416080623366,2.7822093344272623,0.0196857495863355,0.3601144218185687,0.1929891932865142
2025-07-31,3.2430597940642882,3.465221474516029,3.2319019116196883,3.0320559960571476,0.0212692579327203,0.3748585661226725,0.1998017954773321
2025-08-29,3.093536494961905,3.2313960771857757,3.1430117094735186,2.906201698226422,0.0207025957407756,0.373401938666236,0.1979672702129689
2025-09-30,3.2399570018594743,3.349896966633794,3.3032012284762113,3.0667728104684175,0.0213286959210206,0.3839339967485439,0.2029212374374395
2025-10-31,3.512648898002931,3.662640563589081,3.520453485298491,3.354852645121221,0.0226953308193177,0.3979649962320585,0.2113046469785036
2025-11-28,3.235411162245459,3.230854526011669,3.3463527160607165,3.129026244663991,0.0214070463947798,0.3928318498628219,0.2072412897463225
2025-12-31,3.1474354373778475,3.133623412289391,3.2864584741240357,3.022224425720115,0.0212612240879001,0.3930408209436892,0.2058740534473988
2026-01-30,2.8955455378998463,2.8234829552163605,3.076721135470478,2.7864325230127016,0.0202985287471295,0.385213204501844,0.2010591607018952
2026-02-27,2.4691049230153985,2.371949703064666,2.6588379037372727,2.3765271622442565,0.0187544943287561,0.3658324122177419,0.1915064420366609
2026-03-31,2.487494539131653,2.4315113571749034,2.637754872785233,2.3932173874348215,0.0190712508578341,0.3664949475872552,0.1925764906143939
2026-04-30,2.8368124044244265,2.761722227992746,2.988446659556396,2.7602683257241374,0.0204286011460383,0.3870806566519417,0.202812736573652
2026-05-29,2.9856593838726986,2.9682767820684295,2.9926561270259677,2.9960452425236967,0.0213724009712193,0.3898231462051467,0.210062382013864
2026-06-30,2.4501722744190406,2.320391774340103,2.498965374830509,2.5311596740865094,0.0190209305162229,0.3652208864754359,0.1988266844769386
2026-07-30,2.5853289385787748,2.6497936409975726,2.5600894911030267,2.546103683635725,0.0203997466024687,0.3701361812299034,0.2000103754903799
