date,n_constituents,hhi,effective_n,entropy_concentration,cr_5,cr_7,cr_10
2017-07-31,501,0.007258060165879154,137.77786035738544,0.10876358446580581,0.11711644679387004,0.14740918583017196,0.18735201050543715
2017-08-31,499,0.0076164888765693755,131.2940931452421,0.11191693686030713,0.12239706409589604,0.15202968936761518,0.1918703486950868
2017-09-29,501,0.0072884242709696494,137.2038677801835,0.10974545789992107,0.11595932146324417,0.1465816714906474,0.18668480014119293
2017-10-31,501,0.007727480543666584,129.40828441419973,0.11341117205184048,0.12504206836834464,0.15611581398534508,0.1975112300155257
2017-11-30,501,0.007651432390216394,130.69448294134617,0.11238696615495847,0.12372257106369905,0.15405412886167888,0.19531063802979387
2017-12-29,500,0.007620337165031427,131.2277893147364,0.11252392947243073,0.12215512351549465,0.15290518642227463,0.19477895820098964
2018-01-31,501,0.0077623475705458755,128.82700638070972,0.1147864994612483,0.12557531469058986,0.15686476140717742,0.19903493737135458
2018-02-28,501,0.008116768366142968,123.20174173889762,0.11702542332805377,0.13268232214736878,0.16268358662694682,0.20479070904850344
2018-03-29,501,0.007806596363634852,128.09679832535713,0.11299154610115225,0.12863811593144858,0.15890914413138346,0.198992570172469
2018-04-30,501,0.007948023047331755,125.81745096168434,0.11384286865005544,0.13205539975334799,0.16188010028032912,0.2021188441628874
2018-05-31,501,0.008327013055782432,120.09108107565432,0.11675081172180501,0.13855913267041067,0.16798986182692532,0.2086752343902475
2018-06-29,500,0.008389580616530168,119.19546944094904,0.1171230973049322,0.1402791304338752,0.16988317628290853,0.20972190980720998
2018-07-31,501,0.008441675053540782,118.45990205232542,0.1178694667333462,0.13961173365947901,0.16948852119427582,0.21130058738541663
2018-08-31,501,0.009141129852259754,109.39566729300894,0.12229296535802237,0.14949856419897217,0.17919286444328528,0.21899464938031674
